,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
1512,15,9,2015,0.017498,0.024467,0.026639,0.028187,0.04827,0.050213,0.064502,0.072846,2.383898,1.064876,1.081554,1.425588,1.104912,1.468498,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-15
1513,16,9,2015,0.022582,0.031221,0.034661,0.040543,0.064693,0.070434,0.088707,0.098654,2.353128,1.116188,1.161786,1.336724,1.141651,1.33729,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-16
1514,17,9,2015,0.023529,0.03183,0.034154,0.036175,0.054626,0.057007,0.069686,0.075707,2.327248,0.857254,0.901317,1.118659,0.861433,1.128864,28,28,28,0,0,28,0,0,0,0,0,0,0,0,27,0,0,28,0,0,27,27,28,0,0,0,0,0,0,0,28,27,28,28,27,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-17
1515,18,9,2015,0.01605,0.023225,0.024911,0.025851,0.045011,0.044089,0.057339,0.061696,2.832427,1.016239,0.931585,1.356723,1.110183,1.487529,15,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,15,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-18
1516,19,9,2015,0.040876,0.053147,0.05727,0.062966,0.089829,0.093686,0.111036,0.120526,2.555815,0.807598,0.805951,0.994287,0.840971,1.018556,34,34,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,34,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-19
1517,20,9,2015,0.052048,0.067959,0.073418,0.081736,0.114623,0.121361,0.142517,0.156056,2.607802,0.79969,0.805007,0.959484,0.820265,0.981221,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,39,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-20
1518,21,9,2015,0.04473,0.059952,0.066374,0.07517,0.116347,0.124089,0.150682,0.170712,2.532573,1.001672,0.955497,1.221791,1.032793,1.25603,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,35,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-21
1519,22,9,2015,0.041311,0.053758,0.058766,0.065847,0.098677,0.105453,0.128534,0.144112,2.091806,0.929105,0.976228,1.137984,0.948948,1.221662,36,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-22
1520,23,9,2015,0.046016,0.065248,0.073946,0.089542,0.134579,0.146213,0.173944,0.192072,2.190739,1.065226,0.954098,1.190361,1.101725,1.084362,63,63,63,0,0,63,0,0,0,0,0,0,0,0,63,0,0,63,0,0,63,63,63,0,0,0,0,0,0,0,63,63,63,63,63,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-23
1521,24,9,2015,0.051466,0.072008,0.081531,0.098827,0.144929,0.158113,0.185752,0.203469,2.006947,1.012923,0.904388,1.127544,1.042238,1.004953,66,66,66,0,0,66,0,0,0,0,0,0,0,0,65,0,0,66,0,0,66,66,66,0,0,0,0,0,0,0,66,66,66,66,66,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-24
1522,25,9,2015,0.057762,0.077788,0.086005,0.100366,0.143486,0.153824,0.17964,0.196775,2.490048,0.908945,0.835625,1.038792,0.938668,0.987225,64,64,64,0,0,64,0,0,0,0,0,0,0,0,64,0,0,64,0,0,64,64,64,0,0,0,0,0,0,0,64,64,64,64,64,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-25
1523,27,9,2015,0.076359,0.105602,0.120238,0.14964,0.217849,0.242096,0.282893,0.309075,2.589336,1.051968,0.96387,1.150647,1.071996,1.004578,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-27
1524,28,9,2015,0.058062,0.081353,0.092047,0.113249,0.170222,0.189461,0.227755,0.255635,2.335643,1.110797,1.083049,1.236882,1.126723,1.192355,68,68,68,0,0,68,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68,68,68,0,0,0,0,0,0,0,68,68,68,68,68,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-28
1525,29,9,2015,0.05,0.069642,0.078264,0.094147,0.141068,0.155468,0.188019,0.211382,2.022596,1.061152,1.062085,1.206524,1.078324,1.216569,68,68,68,0,0,68,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68,68,68,0,0,0,0,0,0,0,68,68,68,68,68,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-29
1527,1,10,2015,0.055266,0.083645,0.097411,0.124178,0.192082,0.214912,0.258997,0.289808,2.260758,1.2055,1.095586,1.313623,1.234919,1.185593,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-01
1528,2,10,2015,0.053767,0.074412,0.083092,0.099136,0.145264,0.158544,0.188462,0.208392,2.031811,0.99869,0.966712,1.134356,1.021607,1.102112,57,57,57,0,0,57,0,0,0,0,0,0,0,0,57,0,0,57,0,0,57,57,57,0,0,0,0,0,0,0,57,57,57,57,57,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-02
1529,3,10,2015,0.051318,0.07218,0.081456,0.098728,0.153059,0.171821,0.210837,0.236357,2.38838,1.158159,1.168882,1.324747,1.166929,1.261024,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-03
1530,4,10,2015,0.059205,0.083507,0.094945,0.118065,0.182608,0.20649,0.251042,0.281726,2.515626,1.185548,1.168071,1.329318,1.192264,1.221767,64,64,64,0,0,64,0,0,0,0,0,0,0,0,64,0,0,64,0,0,64,64,64,0,0,0,0,0,0,0,64,64,64,64,64,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-04
1531,5,10,2015,0.065789,0.097587,0.113056,0.14694,0.228818,0.262328,0.318421,0.355637,2.737065,1.267243,1.207494,1.373279,1.279032,1.204508,66,66,66,0,0,66,0,0,0,0,0,0,0,0,66,0,0,66,0,0,66,66,66,0,0,0,0,0,0,0,66,66,66,66,66,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-05
1532,6,10,2015,0.103352,0.148461,0.170772,0.221678,0.334284,0.381259,0.452961,0.502989,3.700909,1.207221,1.11367,1.286054,1.220364,1.098111,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-06
1533,7,10,2015,0.095678,0.135968,0.155574,0.197061,0.299894,0.336228,0.40054,0.445728,3.320673,1.170431,1.061426,1.275682,1.192547,1.116498,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-07
1534,8,10,2015,0.020215,0.031501,0.035775,0.043861,0.06685,0.071738,0.083694,0.08679,2.70871,1.082544,0.826214,1.193545,1.139104,0.762784,5,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-08
1535,10,10,2015,0.031887,0.044045,0.047796,0.052415,0.08014,0.084456,0.103909,0.114724,2.300843,0.9214,0.963762,1.159066,0.950269,1.202221,47,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47,47,47,0,0,0,0,0,0,0,47,47,47,47,47,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-10
1536,11,10,2015,0.040913,0.052577,0.055695,0.059205,0.083016,0.086883,0.103242,0.113583,2.278265,0.735459,0.794972,0.948274,0.742288,1.059322,36,36,36,0,0,36,0,0,0,0,0,0,0,0,35,0,0,36,0,0,35,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-11
1537,12,10,2015,0.048233,0.060761,0.06382,0.067383,0.092249,0.096273,0.115797,0.127211,2.163596,0.673609,0.846793,0.871509,0.684119,1.0946,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-12
1538,13,10,2015,0.067247,0.084074,0.087884,0.092248,0.120932,0.126062,0.147826,0.161715,2.272967,0.596307,0.75809,0.774979,0.601907,1.001561,59,59,59,0,0,59,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59,59,59,0,0,0,0,0,0,0,59,59,59,59,59,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-13
1539,14,10,2015,0.077589,0.119243,0.139456,0.184626,0.283345,0.324309,0.387111,0.428549,3.356573,1.266394,1.142198,1.336516,1.286177,1.106925,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-14
1540,15,10,2015,0.0822,0.115953,0.129495,0.157041,0.231457,0.257472,0.30561,0.338683,2.696736,1.044822,1.008866,1.169125,1.055963,1.07974,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-15
1541,16,10,2015,0.051509,0.070388,0.077475,0.091776,0.13281,0.14807,0.177996,0.196257,2.416653,0.99813,1.033773,1.14399,0.982929,1.113047,34,35,35,0,0,35,0,0,0,0,0,0,0,0,33,0,0,35,0,0,34,34,35,0,0,0,0,0,0,0,35,35,35,35,34,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-16
1542,17,10,2015,0.045376,0.061681,0.067523,0.077773,0.116009,0.126744,0.153813,0.17145,2.015449,0.99215,1.046791,1.182494,0.999516,1.210627,64,64,64,0,0,64,0,0,0,0,0,0,0,0,64,0,0,64,0,0,64,63,64,0,0,0,0,0,0,0,64,64,64,64,64,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-17
1543,18,10,2015,0.031069,0.043709,0.048,0.053999,0.083753,0.091635,0.113424,0.128322,1.65092,1.038523,1.133144,1.292491,1.045589,1.365558,55,56,56,0,0,56,0,0,0,0,0,0,0,0,55,0,0,56,0,0,55,55,56,0,0,0,0,0,0,0,56,55,56,56,55,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-18
1544,19,10,2015,0.04421,0.058997,0.064513,0.075102,0.115458,0.127916,0.156736,0.175604,2.886907,1.067805,1.127385,1.285773,1.067808,1.26175,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-19
1545,20,10,2015,0.034457,0.054887,0.059227,0.067614,0.101549,0.111847,0.137882,0.1536,2.618115,1.006787,1.133868,1.213368,1.00325,1.250241,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-20
1546,28,10,2015,0.060548,0.088576,0.09427,0.105469,0.149889,0.162795,0.194963,0.217589,2.251752,0.871321,0.968699,1.051505,0.870524,1.139367,54,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54,54,54,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-28
1547,29,10,2015,0.074515,0.104681,0.110084,0.120819,0.166232,0.179497,0.213783,0.237967,2.857785,0.770461,0.92682,0.952668,0.761421,1.107786,51,51,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,51,51,0,0,0,0,0,0,0,51,51,51,51,51,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-29
1548,30,10,2015,0.103622,0.140354,0.151044,0.176447,0.248581,0.278091,0.332154,0.37109,3.575693,0.936532,1.069358,1.083757,0.917973,1.138475,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,50,0,0,0,0,0,0,0,50,50,50,50,50,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-30
1549,31,10,2015,0.084948,0.128585,0.139421,0.165427,0.245483,0.274289,0.332354,0.374479,3.958371,1.035684,1.110964,1.203244,1.030684,1.228988,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-10-31
1550,1,11,2015,0.109195,0.139605,0.148889,0.171827,0.233787,0.257529,0.299992,0.325221,3.299954,0.830635,0.91606,0.957847,0.818815,0.920532,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-01
1551,2,11,2015,0.069114,0.095755,0.100586,0.111013,0.148735,0.159834,0.187178,0.204231,2.855807,0.728666,0.856755,0.880575,0.724244,0.976856,38,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-02
1552,3,11,2015,0.059835,0.091479,0.098072,0.111371,0.155984,0.169118,0.20094,0.221566,2.679652,0.842999,0.927732,0.999474,0.847938,1.077395,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,55,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-03
1553,4,11,2015,0.051551,0.082691,0.08898,0.100116,0.142841,0.155869,0.189002,0.212081,2.354215,0.892997,1.042742,1.072345,0.888405,1.218572,36,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-04
1554,5,11,2015,0.063744,0.092153,0.098491,0.111216,0.157033,0.17201,0.207591,0.232409,2.620959,0.875067,1.038475,1.053486,0.865792,1.201609,61,61,61,0,0,61,0,0,0,0,0,0,0,0,61,0,0,61,0,0,61,61,61,0,0,0,0,0,0,0,61,61,61,61,61,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-05
1555,6,11,2015,0.06227,0.087374,0.095137,0.11087,0.164039,0.182439,0.222676,0.252736,2.880045,1.002403,1.121498,1.187457,0.994748,1.286648,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-06
1556,8,11,2015,0.060652,0.080177,0.086503,0.099124,0.145214,0.159837,0.194701,0.219481,2.619045,0.94996,1.089037,1.14212,0.944549,1.258825,43,43,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,43,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-08
1557,9,11,2015,0.062771,0.083765,0.08921,0.099168,0.146341,0.159099,0.195419,0.222696,2.770648,0.915813,1.027941,1.143271,0.912312,1.327854,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,14,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-09
1558,10,11,2015,0.038075,0.053852,0.05743,0.063513,0.094238,0.101693,0.124568,0.13962,2.754501,0.911577,1.056729,1.137065,0.913879,1.30103,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,20,20,21,0,0,0,0,0,0,0,21,21,21,21,20,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-10
1559,11,11,2015,0.028412,0.041881,0.043792,0.043458,0.064091,0.064545,0.080696,0.089754,1.853111,0.682748,0.865103,0.990153,0.71328,1.295665,44,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-11
1560,12,11,2015,0.065401,0.076463,0.078416,0.080797,0.108544,0.113722,0.136005,0.150708,2.02118,0.635847,0.853281,0.852927,0.631669,1.112973,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,55,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-12
1561,13,11,2015,0.073965,0.087731,0.089627,0.090197,0.118538,0.121707,0.143975,0.159703,2.035538,0.519629,0.723359,0.743854,0.523738,1.078113,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-13
1562,14,11,2015,0.072638,0.094433,0.100591,0.113391,0.163582,0.180638,0.220748,0.249579,3.015961,0.911518,1.101617,1.114453,0.894576,1.271927,53,53,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53,53,53,0,0,0,0,0,0,0,53,53,53,53,53,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-14
1563,15,11,2015,0.075914,0.090057,0.092604,0.096003,0.129942,0.136606,0.163793,0.182524,2.807121,0.643403,0.859261,0.870837,0.638173,1.149653,38,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-15
1564,16,11,2015,0.057011,0.070827,0.073255,0.076766,0.111658,0.118865,0.148229,0.169491,3.067965,0.792736,1.047159,1.072286,0.787056,1.409208,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-16
1565,17,11,2015,0.053813,0.072859,0.078312,0.088616,0.131601,0.144996,0.179133,0.203901,2.376019,1.000342,1.162982,1.218081,0.99332,1.373299,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,50,0,0,0,0,0,0,0,50,50,50,50,50,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-17
1566,18,11,2015,0.056285,0.074195,0.079722,0.090374,0.132334,0.14543,0.178208,0.201401,2.621583,0.954949,1.106093,1.153757,0.948395,1.288656,62,62,62,0,0,62,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62,62,62,0,0,0,0,0,0,0,62,62,62,62,62,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-18
1567,19,11,2015,0.088648,0.108649,0.11818,0.14103,0.209603,0.236021,0.284471,0.317703,2.957458,1.078543,1.121741,1.235866,1.073128,1.185018,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-19
1568,20,11,2015,0.087093,0.106648,0.114119,0.130943,0.18676,0.206216,0.24821,0.278426,3.270757,0.928666,1.053003,1.095005,0.918854,1.182131,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-20
1569,21,11,2015,0.07518,0.095884,0.103299,0.118943,0.170735,0.188928,0.228866,0.25632,3.041855,0.93018,1.084955,1.106362,0.919839,1.219512,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,55,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-21
1570,22,11,2015,0.108035,0.12436,0.129051,0.139426,0.182137,0.195632,0.22902,0.251862,3.312681,0.665213,0.856787,0.830735,0.650352,1.013751,48,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-22
1571,23,11,2015,0.113791,0.125749,0.129404,0.137755,0.179911,0.192404,0.225777,0.24851,3.556999,0.64581,0.84201,0.816544,0.629946,1.002964,45,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-23
1572,25,11,2015,0.063592,0.086749,0.097084,0.120361,0.184285,0.209825,0.256788,0.288383,3.42544,1.163294,1.232255,1.323824,1.158549,1.295769,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-25
1573,27,11,2015,0.076699,0.099434,0.108811,0.129207,0.187006,0.208824,0.25029,0.278214,3.321776,0.98678,1.07036,1.1392,0.980349,1.149008,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-27
1574,28,11,2015,0.071214,0.092462,0.099511,0.11243,0.160915,0.176496,0.214994,0.241384,3.021946,0.8902,1.068834,1.076592,0.880467,1.235296,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-28
1575,29,11,2015,0.069621,0.086453,0.09169,0.099981,0.138879,0.149828,0.18077,0.202095,2.801724,0.782232,0.977492,0.983086,0.772978,1.189929,59,59,59,0,0,59,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59,59,59,0,0,0,0,0,0,0,59,59,59,59,59,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-29
1576,30,11,2015,0.035971,0.050106,0.054951,0.062529,0.096472,0.105747,0.132735,0.150603,2.15947,1.035,1.18034,1.273344,1.038402,1.404605,66,66,66,0,0,66,0,0,0,0,0,0,0,0,66,0,0,66,0,0,66,66,66,0,0,0,0,0,0,0,66,66,66,66,66,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-11-30
1577,1,12,2015,0.057636,0.07366,0.078833,0.085698,0.12616,0.134701,0.16567,0.188544,2.581635,0.858202,1.003925,1.099215,0.864873,1.328561,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-12-01
1578,4,12,2015,0.069936,0.086655,0.093441,0.109576,0.157443,0.176468,0.215978,0.242892,2.791098,0.970233,1.160821,1.131729,0.95373,1.268607,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-12-04
1579,5,12,2015,0.16678,0.194104,0.207077,0.236372,0.324178,0.358987,0.4273,0.476361,3.510804,0.916068,1.063707,1.070576,0.900956,1.16817,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-12-05
1580,6,12,2015,0.073916,0.103349,0.116833,0.145604,0.230876,0.265734,0.330212,0.376888,3.487616,1.255225,1.322526,1.436663,1.245749,1.395294,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-12-06
1581,7,12,2015,0.063285,0.080651,0.087152,0.099793,0.143505,0.157641,0.190042,0.210103,3.129299,0.917636,1.041942,1.095753,0.913663,1.156976,62,62,62,0,0,62,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62,62,62,0,0,0,0,0,0,0,62,62,62,62,62,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-12-07
1582,8,12,2015,0.061858,0.082436,0.090785,0.106589,0.157116,0.173928,0.211902,0.238092,2.683581,1.006295,1.106935,1.179937,1.006498,1.252622,45,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-12-08
