,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
3685,18,7,2022,0.055077,0.062584,0.069843,0.079477,0.108126,0.120363,0.137663,0.145126,2.359895,0.851692,0.894606,0.992276,0.82545,0.740368,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-18
3686,19,7,2022,0.058789,0.065895,0.076123,0.085164,0.114666,0.126921,0.147861,0.153068,2.103382,0.779086,0.935722,0.935245,0.748035,0.741989,32,31,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-19
3687,20,7,2022,0.047794,0.055127,0.065068,0.073764,0.101852,0.114097,0.135427,0.140822,2.015243,0.853554,1.039772,1.019865,0.822153,0.834708,58,58,58,0,0,58,0,0,0,0,0,0,0,0,58,0,0,57,0,0,57,57,58,0,0,0,0,0,0,0,58,57,58,58,57,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-20
3688,21,7,2022,0.04429,0.054983,0.065033,0.077271,0.111585,0.126827,0.152526,0.162241,2.308797,0.990665,1.110478,1.137527,0.966103,0.921693,67,60,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,67,0,0,67,67,67,0,0,0,0,0,0,0,67,67,67,67,67,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-21
3689,22,7,2022,0.043362,0.050141,0.059137,0.067608,0.093784,0.104235,0.123573,0.12784,2.279846,0.859179,1.006651,1.014907,0.837291,0.797122,64,57,64,0,0,64,0,0,0,0,0,0,0,0,64,0,0,63,0,0,63,63,64,0,0,0,0,0,0,0,64,63,64,64,63,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-22
3690,23,7,2022,0.038618,0.046566,0.056816,0.067666,0.099711,0.113712,0.138895,0.147585,2.119559,1.043266,1.198288,1.205432,1.01711,1.004159,60,60,60,0,0,60,0,0,0,0,0,0,0,0,60,0,0,60,0,0,60,60,60,0,0,0,0,0,0,0,60,60,60,60,60,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-23
3691,24,7,2022,0.035155,0.04306,0.054784,0.068044,0.107824,0.126748,0.163108,0.178872,2.234689,1.236124,1.414873,1.427055,1.203159,1.268031,52,52,52,0,0,52,0,0,0,0,0,0,0,0,52,0,0,52,0,0,50,49,52,0,0,0,0,0,0,0,52,52,52,52,50,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-24
3692,25,7,2022,0.043406,0.052161,0.06569,0.080096,0.122359,0.141966,0.176913,0.192107,2.163305,1.148343,1.350535,1.322199,1.116119,1.178792,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,50,0,0,0,0,0,0,0,50,50,50,50,50,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-25
3693,26,7,2022,0.044995,0.055843,0.068834,0.083868,0.124301,0.143063,0.174869,0.188288,1.994811,1.079439,1.217885,1.222155,1.054095,1.039169,67,66,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,67,0,0,67,67,67,0,0,0,0,0,0,0,67,67,67,67,67,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-26
3694,27,7,2022,0.049557,0.056826,0.068738,0.078404,0.109073,0.121872,0.146543,0.152547,2.166662,0.871191,1.085165,1.034821,0.841566,0.883849,51,51,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,51,51,0,0,0,0,0,0,0,51,51,51,51,51,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-27
3695,28,7,2022,0.188342,0.187088,0.191941,0.192095,0.207664,0.214301,0.230755,0.231256,1.727449,0.203206,0.366832,0.289028,0.177383,0.278609,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,26,26,27,0,0,0,0,0,0,0,27,27,27,27,26,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-28
3696,29,7,2022,0.085615,0.097488,0.109059,0.126865,0.177261,0.202158,0.24067,0.263185,2.573665,0.928329,1.125306,1.085063,0.884974,1.031745,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,39,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-29
3697,30,7,2022,0.048367,0.060185,0.070251,0.086329,0.128585,0.148759,0.178424,0.194367,2.250765,1.124565,1.206579,1.270209,1.095077,1.048827,70,68,70,0,0,70,0,0,0,0,0,0,0,0,70,0,0,70,0,0,70,70,70,0,0,0,0,0,0,0,70,70,70,70,70,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-30
3698,31,7,2022,0.052711,0.066726,0.080962,0.103146,0.158625,0.186836,0.231964,0.256815,2.057202,1.244286,1.380032,1.379975,1.214178,1.22882,81,74,81,0,0,81,0,0,0,0,0,0,0,0,81,0,0,81,0,0,79,79,80,0,0,0,0,0,0,0,81,81,81,81,79,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-07-31
3699,1,8,2022,0.044003,0.058856,0.0744,0.098321,0.156664,0.185909,0.230737,0.253817,1.921403,1.372958,1.428527,1.49535,1.354001,1.222802,68,63,68,0,0,68,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68,68,68,0,0,0,0,0,0,0,68,68,68,68,68,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-01
3700,2,8,2022,0.05722,0.071644,0.087336,0.109796,0.167462,0.196179,0.242554,0.265907,1.760302,1.212305,1.362661,1.354158,1.181922,1.191811,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,50,0,0,0,0,0,0,0,50,50,50,50,50,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-02
3701,3,8,2022,0.050118,0.063156,0.078236,0.097743,0.147886,0.1721,0.211197,0.23038,1.823492,1.182408,1.314042,1.322168,1.15529,1.145733,69,64,69,0,0,69,0,0,0,0,0,0,0,0,69,0,0,69,0,0,69,69,69,0,0,0,0,0,0,0,69,69,69,69,69,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-03
3702,4,8,2022,0.060793,0.077085,0.094348,0.12041,0.188543,0.22372,0.278566,0.310077,2.16358,1.270504,1.410215,1.420315,1.235659,1.255393,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,39,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-04
3703,5,8,2022,0.078816,0.107497,0.132769,0.179115,0.284173,0.336971,0.413797,0.461472,2.636241,1.386458,1.382349,1.474504,1.376655,1.228673,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,53,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-05
3704,6,8,2022,0.055429,0.078232,0.099006,0.136071,0.223127,0.267368,0.330079,0.369919,2.280073,1.482687,1.440239,1.580426,1.473077,1.270514,23,22,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-06
3705,7,8,2022,0.054474,0.084427,0.107699,0.155757,0.266893,0.324652,0.408618,0.464731,3.306569,1.629178,1.557988,1.70297,1.628753,1.397655,67,63,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,67,0,0,67,67,67,0,0,0,0,0,0,0,67,67,67,67,67,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-07
3706,11,8,2022,0.011185,0.030336,0.036518,0.042491,0.056165,0.06051,0.062547,0.05771,1.105723,0.832262,0.473956,0.898646,0.851777,-0.093484,68,65,68,0,0,68,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68,68,68,0,0,0,0,0,0,0,68,68,68,68,67,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-11
3707,12,8,2022,0.018508,0.032153,0.040349,0.048065,0.069587,0.077963,0.089502,0.096638,1.364123,1.007566,0.900597,1.155499,0.998837,0.582804,83,82,83,0,0,83,0,0,0,0,0,0,0,0,83,0,0,83,0,0,83,68,83,0,0,0,0,0,0,0,83,83,83,83,83,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-12
3708,13,8,2022,0.032681,0.04524,0.056338,0.071894,0.11092,0.12861,0.155349,0.164376,1.834215,1.240686,1.238361,1.365153,1.228697,0.967575,82,82,82,0,0,82,0,0,0,0,0,0,0,0,82,0,0,82,0,0,82,82,82,0,0,0,0,0,0,0,82,82,82,82,82,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-13
3709,14,8,2022,0.03437,0.049851,0.064146,0.087146,0.143146,0.171101,0.212972,0.233558,1.66619,1.464695,1.459441,1.576641,1.452795,1.220159,71,68,71,0,0,71,0,0,0,0,0,0,0,0,71,0,0,71,0,0,71,71,71,0,0,0,0,0,0,0,71,71,71,71,71,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-14
3710,15,8,2022,0.07184,0.099357,0.119989,0.161863,0.261279,0.314628,0.391803,0.438473,2.677206,1.429604,1.486242,1.542413,1.404625,1.354142,39,36,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,37,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-15
3711,16,8,2022,0.085903,0.135643,0.180035,0.271707,0.469965,0.571188,0.704821,0.793117,3.439095,1.711165,1.489389,1.736062,1.731148,1.283064,22,19,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-16
3712,17,8,2022,0.067124,0.14023,0.197688,0.327263,0.597713,0.73699,0.914453,1.0464,3.679356,1.942194,1.561475,1.89848,1.990901,1.343665,41,39,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,36,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-17
3713,18,8,2022,0.084053,0.149838,0.20004,0.317433,0.562349,0.688077,0.844244,0.950735,3.644518,1.82884,1.510792,1.809743,1.865644,1.287945,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,25,23,27,0,0,0,0,0,0,0,27,27,27,27,25,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-18
3714,19,8,2022,0.02844,0.050916,0.058705,0.073057,0.108639,0.122129,0.130796,0.133204,2.246587,1.111157,0.67642,1.214052,1.118933,0.336574,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-19
3715,20,8,2022,0.053717,0.098622,0.123887,0.183262,0.298199,0.354267,0.424807,0.471138,2.759546,1.552325,1.300229,1.540253,1.581749,1.114896,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-20
3716,21,8,2022,0.080868,0.113444,0.137135,0.185699,0.29684,0.354542,0.435257,0.490891,2.979018,1.404011,1.409509,1.500361,1.387552,1.274497,54,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54,54,54,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-21
3717,22,8,2022,0.078735,0.095318,0.110729,0.134745,0.197701,0.229891,0.277095,0.30681,2.654537,1.094435,1.245009,1.246185,1.053582,1.130855,48,45,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-22
3718,23,8,2022,0.0589,0.073958,0.087057,0.105054,0.161574,0.187608,0.229277,0.25119,2.318437,1.16606,1.293071,1.363039,1.128955,1.167982,25,19,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,24,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-23
3719,24,8,2022,0.097641,0.108151,0.119885,0.138453,0.193499,0.221111,0.264362,0.287878,1.958568,0.968725,1.162914,1.124994,0.926449,1.041603,35,33,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,35,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-24
3720,25,8,2022,0.068504,0.108234,0.145923,0.212529,0.360957,0.435838,0.541695,0.607027,2.047516,1.623083,1.492919,1.676199,1.632644,1.298176,31,28,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-25
3721,26,8,2022,0.087693,0.139135,0.177053,0.255083,0.422541,0.508662,0.594023,0.656872,2.312914,1.551427,1.447486,1.604395,1.55614,1.276751,45,43,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,42,41,45,0,0,0,0,0,0,0,45,45,45,45,42,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-26
3722,27,8,2022,0.158865,0.310575,0.38993,0.618705,1.094297,1.358496,1.705409,2.032862,2.411876,1.729238,1.570013,1.74559,1.740268,1.413143,35,32,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,33,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-27
3723,28,8,2022,0.150924,0.192512,0.226503,0.301511,0.467517,0.555475,0.681246,0.766991,2.598008,1.338397,1.386041,1.424607,1.319729,1.261311,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-28
3724,29,8,2022,0.067435,0.103262,0.128527,0.182427,0.29549,0.349872,0.419738,0.462629,2.667818,1.488505,1.290283,1.524121,1.503961,1.094001,36,35,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-29
3725,30,8,2022,0.10087,0.135283,0.161118,0.212225,0.325536,0.381392,0.454589,0.50213,2.55423,1.277515,1.228696,1.363558,1.266301,1.076225,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-30
3726,31,8,2022,0.10429,0.154442,0.195613,0.277871,0.460862,0.55867,0.694972,0.788679,2.607064,1.548152,1.513358,1.622639,1.539258,1.351449,40,38,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-08-31
3727,1,9,2022,0.08607,0.128307,0.164075,0.232538,0.389911,0.474588,0.5964,0.677917,2.12528,1.57263,1.558712,1.658316,1.560973,1.39001,55,54,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,55,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-01
3728,2,9,2022,0.120527,0.20856,0.272662,0.408777,0.684064,0.81861,0.999448,1.117051,2.525827,1.632915,1.411504,1.634731,1.65765,1.215252,30,29,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,29,0,0,29,29,30,0,0,0,0,0,0,0,30,29,30,30,29,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-02
3729,3,9,2022,0.092771,0.163244,0.212104,0.323671,0.550156,0.667051,0.813482,0.916059,2.991003,1.692673,1.445373,1.688251,1.717947,1.257107,60,60,60,0,0,60,0,0,0,0,0,0,0,0,60,0,0,60,0,0,58,52,60,0,0,0,0,0,0,0,60,60,60,60,58,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-03
3730,4,9,2022,0.072273,0.113176,0.142759,0.20554,0.338101,0.405416,0.491678,0.535281,2.675077,1.541371,1.383721,1.586748,1.548422,1.201941,65,65,65,0,0,65,0,0,0,0,0,0,0,0,65,0,0,65,0,0,65,60,65,0,0,0,0,0,0,0,65,65,65,65,65,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-04
3731,5,9,2022,0.06407,0.100313,0.128811,0.186746,0.315693,0.382492,0.475112,0.536932,2.627175,1.61114,1.499731,1.671082,1.614505,1.322392,61,61,61,0,0,61,0,0,0,0,0,0,0,0,61,0,0,61,0,0,61,61,61,0,0,0,0,0,0,0,61,61,61,61,61,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-05
3732,6,9,2022,0.072192,0.12872,0.172738,0.266764,0.466612,0.570197,0.709029,0.801831,2.69932,1.764245,1.538715,1.773,1.788479,1.332034,59,59,59,0,0,59,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59,57,59,0,0,0,0,0,0,0,59,59,59,59,59,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-06
3733,7,9,2022,0.134215,0.257791,0.33844,0.52941,0.89881,1.066648,1.272505,1.428396,2.743927,1.749745,1.457479,1.730118,1.77874,1.257995,52,50,52,0,0,52,0,0,0,0,0,0,0,0,51,0,0,48,0,0,45,37,52,0,0,0,0,0,0,0,52,48,51,52,45,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-07
3734,8,9,2022,0.149623,0.39439,0.562265,0.941354,1.606553,1.903597,2.233632,2.444553,3.268528,1.857977,1.272331,1.711885,1.930839,1.006873,69,68,69,0,0,67,0,0,0,0,0,0,0,0,63,0,0,59,0,0,56,47,66,0,0,0,0,0,0,0,67,59,63,67,56,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-08
3735,9,9,2022,0.158562,0.356986,0.486033,0.799859,1.412876,1.725248,2.051354,2.298296,2.849062,1.868986,1.463295,1.796619,1.924251,1.217426,28,24,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,27,27,28,0,0,0,0,0,0,0,28,28,28,28,27,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-09
3736,10,9,2022,0.155365,0.269183,0.344623,0.513559,0.830853,0.973069,1.13504,1.237898,2.810061,1.537013,1.238569,1.512338,1.56698,1.020861,97,95,97,0,0,97,0,0,0,0,0,0,0,0,97,0,0,92,0,0,86,79,97,0,0,0,0,0,0,0,97,92,97,97,86,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-10
3737,11,9,2022,0.11056,0.200449,0.263903,0.40147,0.672023,0.806905,0.976507,1.089659,2.679865,1.652276,1.379391,1.634534,1.684397,1.172983,70,69,70,0,0,70,0,0,0,0,0,0,0,0,70,0,0,70,0,0,69,66,70,0,0,0,0,0,0,0,70,70,70,70,69,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-11
3738,12,9,2022,0.134286,0.249097,0.327288,0.499709,0.824929,0.981801,1.167822,1.283605,2.92558,1.621632,1.294972,1.580976,1.663212,1.082344,82,82,82,0,0,82,0,0,0,0,0,0,0,0,82,0,0,81,0,0,75,68,82,0,0,0,0,0,0,0,82,81,82,82,75,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-12
3739,13,9,2022,0.120818,0.24496,0.331962,0.52355,0.88225,1.052449,1.256668,1.386819,3.105647,1.705226,1.306666,1.639679,1.758042,1.07704,79,78,79,0,0,79,0,0,0,0,0,0,0,0,79,0,0,76,0,0,73,70,79,0,0,0,0,0,0,0,79,76,79,79,73,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-13
3740,14,9,2022,0.145317,0.33204,0.451624,0.720447,1.185496,1.396231,1.621835,1.759262,3.618834,1.663427,1.162568,1.554118,1.7353,0.921767,67,67,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,67,0,0,64,59,67,0,0,0,0,0,0,0,67,67,67,67,64,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-14
3741,16,9,2022,0.036974,0.085715,0.122163,0.198772,0.355851,0.43177,0.530529,0.59388,3.732566,1.866146,1.468336,1.817125,1.922969,1.248937,60,60,60,0,0,60,0,0,0,0,0,0,0,0,60,0,0,60,0,0,60,60,60,0,0,0,0,0,0,0,60,60,60,60,60,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-16
3742,17,9,2022,0.046848,0.097366,0.136395,0.216898,0.384841,0.4676,0.578231,0.650347,3.210727,1.822792,1.495707,1.798211,1.867611,1.290946,78,76,78,0,0,78,0,0,0,0,0,0,0,0,78,0,0,78,0,0,78,75,78,0,0,0,0,0,0,0,78,78,78,78,78,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-17
3743,18,9,2022,0.09736,0.176734,0.231915,0.352112,0.585818,0.700153,0.845216,0.949417,3.430269,1.634668,1.344792,1.60835,1.671374,1.161604,56,55,56,0,0,56,0,0,0,0,0,0,0,0,56,0,0,56,0,0,55,49,56,0,0,0,0,0,0,0,56,56,56,56,55,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-18
3744,19,9,2022,0.18106,0.385174,0.511944,0.799822,1.286252,1.521413,1.779536,1.959162,4.399237,1.644847,1.183705,1.558193,1.68883,0.962468,9,9,9,0,0,9,0,0,0,0,0,0,0,0,8,0,0,6,0,0,6,5,9,0,0,0,0,0,0,0,9,6,8,9,6,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-19
3745,20,9,2022,0.099858,0.265127,0.377257,0.624915,1.071972,1.290929,1.540605,1.709355,4.129593,1.806551,1.298023,1.691742,1.877998,1.067555,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,28,0,0,27,24,30,0,0,0,0,0,0,0,30,28,30,30,27,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-20
3746,21,9,2022,0.084532,0.151418,0.205676,0.319912,0.564922,0.690844,0.860506,0.976939,3.888511,1.794537,1.546876,1.799553,1.822846,1.354714,21,21,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,21,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-21
3747,22,9,2022,0.124284,0.302143,0.420173,0.693925,1.200078,1.448334,1.730134,1.905104,4.273088,1.834072,1.350136,1.733039,1.899289,1.106363,34,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,33,0,0,29,24,35,0,0,0,0,0,0,0,35,33,35,35,29,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-22
3748,23,9,2022,0.289147,0.381233,0.448366,0.603304,0.889044,1.018533,1.163732,1.25497,3.871545,1.22122,0.990325,1.228419,1.240592,0.817669,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-23
3749,24,9,2022,0.074419,0.198703,0.277383,0.442758,0.727284,0.850229,0.989101,1.071191,4.051031,1.64889,1.128308,1.531242,1.728966,0.904587,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-24
3750,25,9,2022,0.028184,0.061143,0.091109,0.142539,0.259477,0.313264,0.38779,0.4297,4.16215,1.839106,1.477503,1.850495,1.88675,1.239949,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-25
3751,26,9,2022,0.059068,0.10818,0.14591,0.223766,0.38751,0.467135,0.57256,0.644121,4.413561,1.721615,1.432137,1.720395,1.756858,1.25548,28,26,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-26
3752,27,9,2022,0.063938,0.104415,0.141498,0.207794,0.357341,0.428196,0.527741,0.59127,4.584617,1.6574,1.443295,1.702799,1.6846,1.271039,36,34,34,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-27
3753,30,9,2022,0.034071,0.067599,0.08992,0.136461,0.236398,0.285881,0.354455,0.40113,3.536534,1.715183,1.489247,1.730643,1.742812,1.323217,44,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-09-30
